,agglo_seg,x,y,z,type,layer,linfo,info
9435,4129528015,2671552,1426032,7680,pyram,3,3,L3pyramidalneuron
9436,4084790638,2695824,1416256,3840,pyram,3,3,L3pyramidalneuron
9437,3940138301,2714176,1401248,7680,inter,3,3,L3neuroninterneuron
9438,3416270287,2730216,1402872,3840,pyram,3,3,L3pyramidalneuron
9439,4172645579,2712576,1452952,11520,inter,3,3,L3neuroninterneuron
9440,4479090466,2725752,1522640,3840,pyram,3,3,L3pyramidalneuron
9441,4376869265,2544880,1514408,3840,pyram,4,4,L4pyramidalneuron
9442,4842539836,2604072,1506816,15360,inter,3,4,L4neuroninterneuron
9443,28351362142,2539128,751760,74709,pyram,2,2,L2pyramidalneuron
9444,1332939895,2491616,745336,42240,pyram,3,2,L2pyramidalneuron
9445,1201619536,2467120,720464,34560,pyram,2,2,L2pyramidalneuron
9446,927165097,2494832,714496,30720,pyram,2,2,L2pyramidalneuron
9447,1100098399,2521848,723904,38400,excit,2,2,L2neuronexcitatory/spiny-with-atypical-tree
9448,1930077516,2504352,728688,34560,inter,2,2,L2neuroninterneuron
9449,809072213,2438208,737080,15360,pyram,3,3,L3pyramidalneuron
9450,1856839770,2334488,756344,11520,pyram,3,3,L3pyramidalneuron
9451,1623253185,2329400,697864,3840,pyram,3,3,L3pyramidalneuron
9452,1406019433,2394664,700912,0,pyram,3,2,L2pyramidalneuron
9453,1754937999,2385032,696176,0,inter,3,2,L2neuroninterneuron
9454,532997033,2440568,652320,11520,pyram,2,2,L2pyramidalneuron
9455,562023484,2452552,641152,15360,pyram,2,2,L2pyramidalneuron
9456,633932672,2425120,628576,23040,pyram,2,2,L2pyramidalneuron
9457,1114654945,2399848,626248,38400,pyram,2,2,L2pyramidalneuron
9458,1551707487,2434072,649600,38400,inter,2,2,L2neuroninterneuron
9459,1536653056,2392440,678640,42240,pyram,3,2,L2pyramidalneuron
9460,1420166275,2402104,652864,49920,pyram,2,2,L2pyramidalneuron
9461,1638188509,2382640,646472,46080,inter,2,2,L2neuroninterneuron
9462,678304099,2459816,606736,38400,pyram,2,2,L2pyramidalneuron
9463,1304175957,2484624,610712,49920,pyram,2,2,L2pyramidalneuron
9464,590612150,2510960,611152,62037,pyram,2,2,L2pyramidalneuron
9465,28089405823,2526104,604304,57813,pyram,2,2,L2pyramidalneuron
9466,36561913681,2525192,592640,66261,inter,2,2,L2neuroninterneuron
9467,36750893213,2500992,609272,78933,inter,2,2,L2neuroninterneuron
9468,969068441,2535016,602376,53760,pyram,2,2,L2pyramidalneuron
9469,1202451144,2563424,582240,49920,pyram,2,2,L2pyramidalneuron
9470,1304367361,2558568,595888,49920,inter,2,2,L2neuroninterneuron
9471,1711968609,2576928,596480,46080,inter,2,2,L2neuroninterneuron
9472,1100025830,2551272,614456,34560,pyram,2,2,L2pyramidalneuron
9473,1173703366,2561136,603464,26880,inter,2,2,L2neuroninterneuron
9474,1304599411,2574256,634952,30720,pyram,2,2,L2pyramidalneuron
9475,1129578680,2535600,638256,23040,pyram,2,2,L2pyramidalneuron
9476,983583123,2499936,676216,42240,pyram,2,2,L2pyramidalneuron
9477,939837644,2496128,653312,38400,pyram,2,2,L2pyramidalneuronlot-of-axon
9478,1333363350,2509384,650912,38400,pyram,2,2,L2pyramidalneuron
9479,1551662889,2466824,665968,46080,pyram,2,2,L2pyramidalneuron
9480,28060130900,2460352,642240,53760,inter,2,2,L2neuroninterneuron
9481,606323053,2462208,640520,46080,pyram,2,2,L2pyramidalneuron
9482,1537018511,2488448,644096,53760,pyram,2,2,L2pyramidalneuron
9483,1434621263,2434448,668784,62037,pyram,2,2,L2pyramidalneuron
9484,36779964695,2423264,671864,74709,inter,2,2,L2neuroninterneuronsparsely-spiny
9485,1434621267,2464752,664872,74709,pyram,2,2,L2pyramidalneuron
9486,663047387,2423152,626944,62037,pyram,2,2,L2pyramidalneuron
9487,36910599329,2416000,626264,78933,inter,2,2,L2neuroninterneuron
9488,1318353515,2436496,599416,78933,pyram,2,2,L2pyramidalneuron
9489,36604752843,2427944,591952,91605,inter,2,2,L2neuroninterneuron
9490,27899972897,2389136,595928,87381,pyram,2,2,L2pyramidalneuron
9491,1216292563,2394064,608504,78933,pyram,2,2,L2pyramidalneuron
9492,37128855703,2387176,624376,100053,inter,2,2,L2neuroninterneuron
9493,27884816396,2357712,653968,104277,pyram,3,2,L2pyramidalneuron
9494,45572481656,2465320,596072,104277,inter,2,2,L2neuroninterneuron
9495,27754604503,2474768,603720,104277,pyram,2,2,L2pyramidalneuron
9496,1318149265,2472496,626480,87381,pyram,2,2,L2pyramidalneuron
9497,28133149356,2499696,629144,87381,pyram,2,2,L2pyramidalneuron
9498,37071152365,2473624,660088,100053,inter,2,2,L2neuroninterneuron
9499,36561942110,2449984,653024,91605,inter,2,2,L2neuroninterneuron
9500,27899899270,2450384,596728,74709,pyram,2,2,L2pyramidalneuron
9501,27841801398,2468400,561976,78933,pyram,2,2,L2pyramidalneuron
9502,27725242054,2444608,551656,66261,pyram,2,2,L2pyramidalneuron
9503,36517832606,2436408,570008,62037,inter,2,2,L2neuroninterneuron
9504,36154209910,2466656,529288,70485,inter,2,2,L2neuroninterneuron
9505,36241229806,2462808,505448,70485,inter,2,2,L2neuroninterneuron
9506,27492444192,2479040,499424,70485,pyram,2,2,L2pyramidalneuron
9507,27492458610,2498424,496312,78933,pyram,2,2,L2pyramidalneuron
9508,605037556,2524240,474096,70485,pyram,2,2,L2pyramidalneuron
9509,27157818440,2500792,460472,70485,pyram,2,2,L2pyramidalneuron
9510,35979302546,2525808,468912,78933,inter,2,2,L2neuroninterneuron
9511,27274289605,2519936,455880,83157,excit,2,2,L2neuronexcitatory/spiny-with-atypical-tree
9512,35979332818,2525856,445208,83157,pyram,2,2,L2pyramidalneuron
9513,27230370962,2511936,448064,87381,pyram,2,2,L2pyramidalneuron
9514,27216368299,2542584,447520,83157,spiny,2,2,L2neuronspiny-stellatethin-apical-dendrite
9515,35892355491,2556048,426640,91605,inter,2,2,L2neuroninterneuron
9516,35994153046,2594240,418392,95829,pyram,2,2,L2pyramidalneuronlot-of-axon
9517,44845322947,2601392,410592,100053,inter,2,2,L2neuroninterneuron
9518,27245044872,2594272,451392,100053,pyram,2,2,L2pyramidalneuron
9519,44976250551,2613952,436432,95829,inter,2,2,L2neuroninterneuron
9520,35906708609,2497960,394704,95829,pyram,2,2,L2pyramidalneuron
9521,36110275311,2510440,390648,91605,excit,2,2,L2neuronexcitatory/spiny-with-atypical-tree
9522,35790104510,2502880,378216,83157,pyram,2,2,L2pyramidalneuron
9523,35775488525,2496952,394000,83157,excit,2,2,L2neuronexcitatory/spiny-with-atypical-tree
9524,35746388231,2471288,401208,91605,pyram,2,2,L2pyramidalneuron
9525,35950116409,2476616,399920,108501,pyram,2,2,L2pyramidalneuron
9526,44699152048,2514352,388760,112725,excit,2,2,L2neuronexcitatory/spiny-with-atypical-treethin-apical-dendrite
9527,36110319254,2504088,391480,116949,excit,2,2,L2neuronexcitatory/spiny-with-atypical-treethin-apical-dendrite
9528,35964936591,2503496,370552,121173,excit,2,2,L2neuronexcitatory/spiny-with-atypical-tree
9529,44699356105,2459912,381056,121173,excit,2,2,L2neuronexcitatory/spiny-with-atypical-tree
9530,44946464250,2427384,380360,125397,excit,2,2,L2neuronexcitatory/spiny-with-atypical-treethin-apical-dendrite
9531,35877111879,2436264,384360,116949,pyram,2,2,L2pyramidalneuron
9532,35818926519,2447016,389184,108501,pyram,2,2,L2pyramidalneuronlot-of-axon
9533,44698947712,2456736,382568,112725,pyram,2,2,L2pyramidalneuron
9534,35848099258,2460784,395792,104277,pyram,2,2,L2pyramidalneuron
9535,35760742053,2468672,414792,100053,pyram,2,2,L2pyramidalneuron
9536,27725548424,2494824,416656,100053,pyram,2,2,L2pyramidalneuron
9537,35935457412,2502672,419664,108501,spiny,2,2,L2neuronexcitatory/spiny-with-atypical-tree
9539,36241582340,2528904,461512,116949,pyram,2,2,L2pyramidalneuron
9540,36562205120,2538720,477696,116949,pyram,2,2,L2pyramidalneuron
9541,36183265088,2541288,496896,125397,pyram,2,2,L2pyramidalneuron
9542,36852896228,2562448,474672,133845,inter,2,2,L2neuroninterneuron
9543,44990807818,2569800,460752,138069,inter,2,2,L2neuroninterneuron
9545,45004881807,2584256,467752,142293,pyram,2,2,L2pyramidalneuron
9546,36402251276,2598960,500608,142293,pyram,2,2,L2pyramidalneuron
9547,36227082571,2614360,494576,142293,inter,2,2,L2neuroninterneuronsparsely-spiny
9548,35718195768,2586960,494424,138069,pyram,2,2,L2pyramidalneuron
9549,28409752174,2585776,512096,129621,pyram,2,2,L2pyramidalneuron
9550,54641936763,2572392,543920,142293,inter,2,2,L2neuroninterneuron
9551,35936347766,2565328,505968,150741,pyram,2,2,L2pyramidalneuron
9552,35892033361,2553184,526384,150741,pyram,2,2,L2pyramidalneuron
9553,36649183207,2559544,539216,163413,pyram,2,2,L2pyramidalneuron
9554,36692344214,2513792,540792,159189,pyram,2,2,L2pyramidalneuron
9555,36430211826,2502680,539360,167637,pyram,2,2,L2pyramidalneuron
9556,80961231625,2533968,544632,167637,inter,2,2,L2neuroninterneuron
9557,27434273578,2526216,515704,159189,pyram,2,2,L2pyramidalneuronlot-of-axon
9558,88996908036,2519888,469208,167637,inter,2,2,L2neuroninterneuron
9559,36779935593,2522248,481688,159189,pyram,2,2,L2pyramidalneuron
9560,80480976981,2553136,468304,167637,inter,2,2,L2neuroninterneuron
9561,36270578894,2541288,452560,167637,excit,2,2,L2neuronexcitatory/spiny-with-atypical-tree
9562,35964995425,2541536,439536,159189,pyram,2,2,L2pyramidalneuron
9563,36343788865,2522776,452312,146517,pyram,2,2,L2pyramidalneuron
9564,45499652087,2524536,452208,138069,inter,2,2,L2neuroninterneuron
9565,29180144614,2514552,466440,146517,pyram,2,2,L2pyramidalneuron
9566,36358506660,2533288,469712,150741,pyram,2,2,L2pyramidalneuron
9567,45354182234,2541064,459560,154965,pyram,2,2,L2pyramidalneuron
9568,44975987558,2559160,464824,154965,pyram,2,2,L2pyramidalneuron
9569,36940663302,2553192,455112,146517,pyram,2,2,L2pyramidalneuron
9570,36023282114,2551616,446456,133845,pyram,2,2,L2pyramidalneuron
9571,35833658077,2550840,430712,142293,pyram,2,2,L2pyramidalneuron
9572,36125459488,2557360,426832,146517,pyram,2,2,L2pyramidalneuron
9573,44728310257,2549192,435696,150741,pyram,2,2,L2pyramidalneuron
9574,62532010813,2567960,429584,150741,inter,2,2,L2neuroninterneuron
9575,80146365835,2600808,414392,146517,inter,2,2,L2neuroninterneuron
9576,71455893901,2618496,426248,154965,inter,2,2,L2neuroninterneuron
9577,89099158909,2634744,445264,163413,inter,2,2,L2neuroninterneuron
9578,44743392615,2591352,462584,163413,pyram,2,2,L2pyramidalneuron
9579,27943045647,2470368,558800,159189,pyram,2,2,L2pyramidalneuron
9580,36096142042,2487648,540968,146517,pyram,2,2,L2pyramidalneuron
9581,27900381389,2524968,558912,138069,excit,2,2,L2neuronexcitatory/spiny-with-atypical-treethin-apical-dendrite
9582,36415917488,2530536,569632,138069,pyram,2,2,L2pyramidalneuron
9583,27579772675,2533296,543920,133845,pyram,2,2,L2pyramidalneuronlot-of-axon
9584,37523506103,2510072,534736,142293,uncla,2,2,L2neuronunclassified-neuronsparsely-spiny
9585,36838047271,2518896,530936,142293,pyram,2,2,L2pyramidalneuron
